"artistName","trackName","trackID","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"Mac DeMarco","Still Beating","4LpUpiYoZ2M3Z1kmhn4EQo",0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,181587,4
"Still Woozy","Goodie Bag","4vHNeBWDQpVCmGbaccrRzi",0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,146390,4
"DWLLRS","Beauty Rains","1kdeg9b7Va5yKyWVPeA5Cu",0.641,0.703,10,-6.039,1,0.145,0.11,0,0.16,0.498,125.006,211200,4
"Josh Fudge","'98 NISSAN","1pUmQSu0fKu3UzdFJ7PCBM",0.645,0.832,8,-6.042,1,0.0366,0.336,0.00198,0.0708,0.646,115.048,127273,4
"Jesse®","Rainbow","4tpguuBe7cTThXmDCYSJZq",0.658,0.408,2,-9.798,1,0.0287,0.0674,1.97e-05,0.105,0.201,112.97,176547,4
"Freak Slug","Friday","4GQGU0CI1lR4xRcxxioIIQ",0.661,0.506,2,-10.022,1,0.0306,0.775,0.814,0.154,0.49,124.983,204000,4
"Will Paquin","Satellite","33HfUi07zAeFxmsKfUE7Yy",0.68,0.506,1,-10.04,0,0.0484,0.293,0.000253,0.0849,0.928,176.037,191505,5
"MICHELLE","MESS U MADE","1jZrlerU1ZWEI7oDPtHPGx",0.674,0.366,4,-6.539,1,0.0381,0.341,7.3e-06,0.125,0.346,126.994,168543,3
"Forrest Nolan","Sinatra","1USo158Kncaxfyq9q306dn",0.444,0.301,0,-8.88,1,0.0334,0.886,0,0.183,0.35,95.278,156342,3
"JAWNY","adios","7BkLfZnv7DJdJJ9wWj8Vdv",0.523,0.846,6,-4.749,0,0.0563,0.201,0.00281,0.574,0.442,164.027,203503,4
"Gus Dapperton","Prune, You Talk Funny","3X8fDZL2mX4bz39SWWCl03",0.571,0.749,10,-7.193,0,0.0382,0.0177,0.00233,0.199,0.579,140.045,212701,4
"Josh Fudge","FEEL LIKE","3OEWE9trIOubK63fNhjKk1",0.592,0.733,5,-7.09,1,0.0544,0.109,0.201,0.591,0.695,104.977,188143,4
"Hether","Shy","3TFNxpIwIzMi3jsMRy9GVZ",0.727,0.531,8,-8.219,1,0.0321,0.301,0.000343,0.152,0.94,105.617,201698,4
"EASHA","You Make Me Feel","34nlIUkkDybtZAyEnvcpLL",0.731,0.449,9,-8.704,1,0.0326,0.499,8.9e-06,0.147,0.379,113.948,186562,4
"MICHELLE","THE BOTTOM","5SG2BVsZr0W7cFAkjh60TT",0.747,0.614,9,-6.759,0,0.0256,0.00326,0.561,0.185,0.843,110.001,219833,4
"RICEWINE","Blue Sea","3XqbLsVmAwvTJqW6NKopg0",0.631,0.683,8,-9.618,1,0.0301,0.463,0.542,0.197,0.962,129.948,195515,4
"Harmless","Rosie","7EKWWTPclVRF5iQatYe5Zz",0.785,0.667,5,-5.569,1,0.0312,0.404,0.000299,0.0871,0.728,113.976,200412,4
"Ralph Castelli","Mystery","3ZW48z429TwTJlEN9vxs8u",0.832,0.603,6,-10.546,0,0.0416,0.106,0.0688,0.132,0.165,100.002,177601,4
"dacelynn","love & doubt","7pFeq7Itvy8BM68NIu5VUZ",0.499,0.539,0,-8.607,1,0.0605,0.341,0.0236,0.265,0.521,177.904,175281,4
"Huron John","Maple Syrup Tears","69ULhU2AqPoZXphQpI9h1X",0.7,0.654,4,-5.026,1,0.0284,0.379,0.000194,0.293,0.594,113.004,193402,4
"khai dreams","Panic Attack","4TfAkflaDVuAYjC9KZBJZK",0.461,0.633,9,-5.526,1,0.0347,0.491,0,0.454,0.396,200.024,168453,4
"boylife","amphetamine","6OxJsaqxD7yaR35qRuhyFa",0.691,0.751,8,-8.222,1,0.426,0.597,0.0165,0.0911,0.633,84.718,120242,4
"fanclubwallet","Car Crash in G Major","5CKMxyl7q4p0QdpYTesuCZ",0.709,0.517,7,-8.077,1,0.0335,0.277,0.118,0.484,0.429,105.369,132000,4
"Teenage Priest","Cool To You","09rD9G2Dsbn7NjH6H6LTmL",0.623,0.643,1,-6.199,0,0.0308,0.0583,0.015,0.288,0.584,171.026,197888,4
"Kaz Moon","A lot to explain","4ELXy9Lkc6SF9L4ZuzX8aU",0.833,0.467,5,-11.48,0,0.0636,0.699,0.381,0.189,0.654,119.104,133109,4
"Hala","What Is Love? Tell Me, Is It Easy?","4Sr6N2pJXCb5VjdknAjblG",0.801,0.41,7,-12.359,1,0.0322,0.187,0.0258,0.0993,0.719,125.133,230547,4
"Harmless","It's Only You","4XNFRGDxbNppqGovD1lg2u",0.579,0.655,11,-5.743,1,0.0402,0.14,0.000622,0.332,0.569,159.975,201027,4
"Joesef","It's Been a Little Heavy Lately","6z8ovqE9jd2IatNvOfFq7S",0.726,0.821,6,-4.297,1,0.072,0.144,0.000408,0.395,0.724,114.003,221873,4
"Ritt Momney","Wormwood","3W89enABhR4P2BFYvARctH",0.454,0.412,0,-10.151,1,0.0341,0.726,0.0895,0.262,0.371,175.084,179749,4
"Julia Cooper","SWEET N SOUR","5mfTEJE7J0HoZslX1qRHIm",0.457,0.411,0,-10.657,1,0.107,0.748,0.0295,0.0995,0.259,178.176,137528,4
"Current Blue","baggage","6SYuMesj2XksZ056ogMqdw",0.748,0.643,0,-8.401,1,0.135,0.164,0.00211,0.11,0.307,107.04,130093,4
"CASTLEBEAT","East Coast","00GXITN3KudnqcJgkwXRrh",0.512,0.559,9,-8.529,0,0.0241,0.185,0.106,0.379,0.248,82.002,277313,4
"Jelani Aryeh","Marigold","0xtRShSDM9MNsaARH6hJkF",0.788,0.533,4,-8.81,1,0.0573,0.119,1.29e-05,0.212,0.633,131.047,245496,4
"Genevieve Stokes","You & Me","4XzChVB9r1xBGegWWpzzSh",0.728,0.362,6,-13.414,0,0.0537,0.76,0.285,0.355,0.659,131.985,175317,4
"SALES","July","3cNdCwWCyHfjEd7J51sSne",0.752,0.47,0,-10.536,1,0.0263,0.691,0.753,0.0892,0.476,91.98,193478,4
"Superfan","I Just Wanna","00qVenrhW7Lr9AwHgc7rOe",0.693,0.586,11,-5.595,0,0.0362,0.151,0.000467,0.111,0.509,108.577,254399,4
"Baby Storme","everybody knows","5hI3LDMdW5psqk8ClzSHid",0.772,0.342,10,-9.257,1,0.0472,0.753,1.67e-06,0.195,0.468,115.054,202000,4
"maye","Maybe Baby","2SAIOfbBGw6Vvt8sW3qkP2",0.713,0.325,2,-11.864,1,0.0708,0.829,0,0.515,0.351,104.692,193429,4
"Bestfriend","You Want Everyone to Love You","21yPwIPwerL4pxf19LvEGn",0.552,0.389,7,-12.527,1,0.0334,0.608,0.0894,0.111,0.147,110.012,248876,4
"mindfreakkk","Chaos Calls","55EhodVkxmBissqZ02fgKX",0.628,0.569,4,-9.735,1,0.0318,0.331,2.81e-05,0.2,0.589,135.975,236965,4
"SEB","Coney Island","4NBYId6eoacEMJDkhfTPG7",0.689,0.704,1,-8.453,0,0.0325,0.201,3.05e-05,0.112,0.653,121.984,169973,4
"Dev Lemons","You Tear Me Apart","1KbCFCEee8ox0OHFH08nbG",0.725,0.695,4,-6.248,0,0.0279,0.127,0.0981,0.397,0.684,115.058,177958,4
"grentperez","Op Shop Lover","1zXLuKyLq6GW4aueTHs3Bq",0.685,0.696,4,-6.731,1,0.0728,0.027,0,0.438,0.705,109.969,150422,4
"Far Caspian","Questions","47vI1cO9PjRjL52mgd2iN8",0.494,0.895,5,-6.683,1,0.0585,0.127,0.872,0.121,0.229,141.263,220547,4
"Public Library Commute","25MPH","6BeEg9qR8jDuEpH3YtMJHd",0.571,0.707,0,-6.306,0,0.0274,0.0501,0.806,0.4,0.662,80.021,183666,4
"Oscar Welsh","Avery","31DUl7XE3OzX1IcnVG94g4",0.565,0.284,2,-14.453,1,0.567,0.548,0,0.34,0.24,87.412,194635,4
"marinelli","Halloween","1gMnU1f2zgyjICcKRPZxmo",0.657,0.547,2,-6.981,1,0.0275,0.454,0,0.102,0.891,86.988,139480,4
"cehryl","outside the party, inside the dream","1LcwYCQ78z4PvLiU2Qt3XV",0.66,0.364,4,-10.906,1,0.0277,0.865,0.00148,0.104,0.219,106.157,188147,5
"juno roome","gardens","3qTVfBemSLs8SsaErM5hWa",0.457,0.506,6,-11.352,0,0.039,0.926,0.423,0.275,0.347,136.18,241765,4
"chloe moriondo","nice pup","44ZzrQnqhQt3bAOOJ9iQbE",0.793,0.46,4,-6.208,1,0.061,0.153,2.13e-05,0.104,0.667,129.987,163083,4
"FIG","Splinter","31J1skBKsv6fxuQNwJjSgY",0.523,0.626,5,-8.348,0,0.0372,0.0196,5.25e-05,0.146,0.839,179.946,167132,4
"Johnny Goth","You Are the Reason","7aOTOlFvMtU3GUWGUhfNSB",0.683,0.319,0,-12.036,1,0.027,0.309,4.71e-06,0.12,0.067,133.977,198806,4
"Ezra Williams","Darling I Do","4HQPftni948NDA17ajheQQ",0.383,0.121,0,-16.861,1,0.0367,0.973,0.265,0.132,0.0549,122.679,181095,3
"Stephen Sanchez","Hold Her While You Can","7D7CBnyCYkylr79Cp5TSlv",0.502,0.718,2,-5.87,1,0.0303,0.0181,8.31e-06,0.289,0.36,89.976,264013,4
"Cuco","Drown","0r3EjWduZ249mBlXAfcHyL",0.684,0.61,0,-8.185,1,0.147,0.459,0.000902,0.208,0.744,85.059,234056,4
"Clairo","Harbor","57VAuR1WgKFzcpO3ujQx9A",0.38,0.167,6,-15.294,1,0.0374,0.95,0.000369,0.0844,0.195,93.112,264012,4
"Clairo","Feel Something","27vN7hM1uXKgkjtSCwKkkb",0.474,0.439,1,-10.107,1,0.0541,0.447,0.000178,0.113,0.222,114.856,176800,4
"Hans.","Froyo (feat. Clairo & Aso)","0RjsxgVkmjWhxYYH7SZITk",0.487,0.318,7,-16.804,1,0.411,0.893,0.00559,0.0793,0.148,92.874,121000,4
"SG Lewis","Better","32T61xmNSIXhGkEszzs0t8",0.699,0.583,6,-9.731,0,0.0357,0.05,0.00029,0.091,0.484,109.001,193762,4
"Clairo","Reaper","2P0qa2otcQdjrnypyueuJl",0.536,0.224,6,-19.681,1,0.0496,0.863,0.0394,0.111,0.625,147.881,159842,4
"Clairo","B.O.M.D.","45GLZ5tAhzkkb9NznATAN7",0.496,0.476,2,-8.123,1,0.072,0.509,3.42e-06,0.127,0.489,95.894,159942,4
"Mura Masa","I Don’t Think I Can Do This Again (with Clairo)","3udJxehBCZ27wRO9gSum4B",0.58,0.434,8,-10.708,1,0.0479,0.00738,0.000129,0.105,0.536,139.082,221987,4
"The Neighbourhood","Baby Came Home 2 / Valentines","40gvh6jP5qxMJuMmF9lG9A",0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,390493,4
"Electric Light Orchestra","Telephone Line","3SPcBPzvbmWLl8NU5efx4W",0.467,0.367,9,-8.164,1,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,280360,4
"The Clash","Spanish Bombs - Remastered","6wtmql7FJ7SSLuSw8JD8rX",0.609,0.799,11,-7.902,0,0.0346,0.0458,0,0.21,0.77,149.046,198867,4
"The Backseat Lovers","Out of Tune","4r3Er3AOnUXFZY34F7tet8",0.435,0.526,8,-8.621,1,0.0445,0.0111,1.83e-05,0.173,0.544,95.925,307478,4
"Flamingos in the Tree","Take Me by the Hand","3SmkSWNgUw6y1uEtskJbtI",0.583,0.462,2,-11.789,1,0.0854,0.547,0,0.117,0.501,126.983,206457,4
"Vacations","Home","1TQuqiFxqnVeez9OMq3emB",0.643,0.671,9,-5.439,0,0.0246,0.00578,0.000641,0.107,0.412,89.9,145667,4
"Kid Bloom","Different State of Mind","1kSE5bG1ctW05hl8Zzz9cE",0.659,0.382,11,-9.929,1,0.0359,0.715,0.162,0.175,0.742,141.072,225532,4
"Will Paquin","Chandelier","1cwqP7Tyxu5z8XDYoPkNte",0.333,0.498,2,-9.121,0,0.0468,0.674,6.51e-06,0.12,0.427,87.082,127465,4
"The Walters","Fancy Shoes","2G2IJWAOOBv5VtM7y2MEt4",0.705,0.378,0,-7.299,1,0.0247,0.63,0,0.0981,0.726,103.925,134423,4
"Dua Lipa","Good In Bed","6uAFJ75WDAoAPyCWJAtvks",0.68,0.701,5,-5.001,1,0.0917,0.138,0.000191,0.168,0.649,94.06,218754,4
"Ariana Grande","worst behavior","6KIKaWKE9wV6mLjho3w61y",0.726,0.667,5,-5.956,0,0.0617,0.37,0,0.118,0.434,100.053,124282,4
"Taylor Swift","Gorgeous","1ZY1PqizIl78geGM4xWlEA",0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,209680,4
"Justin Bieber","Die For You (feat. Dominic Fike)","7aely3H8kMj9o0gt6vXHE1",0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031,198426,4
"One Direction","What a Feeling","0iSWAT0EL8TwmzcgBjKMh6",0.678,0.869,0,-4.345,0,0.0461,0.149,0,0.0593,0.882,123.964,200533,4
"Ariana Grande","love language","6NYtLvyThMT0oALFdJFdzq",0.688,0.573,10,-5.03,0,0.208,0.0686,0,0.0749,0.553,110.034,179861,4
"Harry Styles","Grapejuice","4j6kId9QIqhoXvqHKgSKa0",0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,191959,4
"Ariana Grande","R.E.M","1xWH8zYtDeS9mW1JJG23VZ",0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667,4
"Taylor Swift","You're On Your Own, Kid","4D7BCuvgdJlYvlX5WlN54t",0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,194207,4
"Yot Club","YKWIM?","2vWBUC9djv6BtiGlmKiQaH",0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750,3
"Mitski","My Love Mine All Mine","3vkCueOmm7xQDoJ17W1Pm3",0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,137773,4
"Dominic Fike","Mona Lisa","71DSaeKtXQaMAqnvMT7Uoc",0.759,0.646,1,-7.603,1,0.12,0.231,0,0.161,0.445,111.043,186067,4
"Suki Waterhouse","Moves","6TT7B4MigCJCc0tqKYEpZC",0.574,0.44,0,-8.274,1,0.024,0.579,0,0.348,0.365,84.992,193032,4
"Lana Del Rey","Happiness is a butterfly","3lG6OtGDsYAOALxEmubQQm",0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,4
"Lana Del Rey","Cinnamon Girl","2mdEsXPu8ZmkHRRtAdC09e",0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5
"beabadoobee","A Night To Remember","180AbZduI6bYQIzwCHRwu9",0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,233388,4
"Crying City","Urn","0SsOMCjOCpit4EfFpwjcFW",0.515,0.3,0,-12.084,1,0.0253,0.717,0.0622,0.131,0.107,82.011,202777,4
"Shawn Mendes","Teach Me How To Love","5LZtB6nxvjIhUoElp3Zqk0",0.592,0.885,9,-4.944,0,0.0807,0.0505,2.38e-06,0.0843,0.731,98.991,202357,4
"Paramore","Crave","7wYCva1bI1AkHRQoVXhy8F",0.669,0.63,11,-9.083,1,0.0319,0.00788,0.000316,0.165,0.365,131.014,235013,4
"Tory Lanez","The Color Violet","3azJifCSqg9fRij2yKIbWz",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,226467,4
"Troye Sivan","One Of Your Girls","5Eh1nj7IjV9lwpcKAkidyY",0.629,0.654,11,-7.852,0,0.0584,0.0878,0.00655,0.22,0.799,93.034,181482,4
"Mac Miller","My Favorite Part","66wkCYWlXzSTQAfnsPBptt",0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,216000,4
"Troye Sivan","Got Me Started","31MNHKE86sEXzIglbGQ6mu",0.777,0.686,7,-6.498,0,0.0308,0.223,0.00148,0.318,0.582,127.002,198448,4
"Lyn Lapid","do u really?","2vjX1VkntJPIQkqwbJQvoa",0.625,0.565,10,-6.904,1,0.047,0.272,2.44e-05,0.102,0.617,87.025,161120,4
"Eyedress","Teen Mom","0RZ4aDEVxe22PYSxGxAthT",0.396,0.873,9,-3.754,1,0.0703,0.317,0.00147,0.155,0.393,118.156,222804,4
"Yot Club","Safe House","24o2DVj6mtSBgMPuL33LsR",0.696,0.679,8,-7.258,1,0.0253,0.262,0.364,0.653,0.764,98.572,217850,4
"Current Joys","Blondie","7sIx70dGj3VBiHWr0KZXfD",0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,194733,4
"Lana Del Rey","Norman fucking Rockwell","3RIgHHpnFKj5Rni1shokDj",0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,248934,1
"The Human League","Don't You Want Me","3L7RtEcu1Hw3OXrpnthngx",0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,236920,4
"Nick Jonas","Jealous - Remix","5NQJnRpJHRaupdegphntQT",0.684,0.71,11,-3.614,0,0.0779,0.0132,0,0.444,0.451,93.007,222187,4
"Rick James","Super Freak","2dCmGcEOQrMQhMMS8Vj7Ca",0.838,0.794,9,-8.245,0,0.0531,0.22,0,0.0575,0.962,132.446,205467,4
"Stray Kids","Back Door","0XuepwFJUcKN8T5zTqoP0F",0.82,0.842,7,-3.853,1,0.272,0.157,0,0.112,0.653,107.952,189287,4
"Gorillaz","Dirty Harry","2bfGNzdiRa1jXZRdfssSzR",0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,230426,4
"The Beach Boys","Getcha Back - Remastered 2000","7Arp0SAkC4adBQZyv7MV8A",0.672,0.871,1,-7.916,0,0.0445,0.73,1.7e-05,0.351,0.656,114.962,181840,4
"Shakira","She Wolf","4cS2HQ6jK80vqdY9ofpztx",0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4
"TWICE","MOONLIGHT SUNRISE","5IN9W6eUfk3014My9awagX",0.746,0.78,1,-3.279,1,0.0563,0.401,4.08e-06,0.0895,0.607,125.089,180320,4
"Modjo","Lady - Hear Me Tonight","49X0LAl6faAusYq02PRAY6",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154,4
"J. Cole","She Knows (feat. Amber Coffman & Cults)","0Fs9cdPDhptWEDJmiCbkEW",0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4
"Glee Cast","Do Ya Think I'm Sexy?","1SWj5HmAlSod6CiXOMMKNp",0.731,0.576,8,-6.607,1,0.039,0.201,0,0.16,0.624,112.44,180000,4
"Fleetwood Mac","Dreams - 2004 Remaster","0ofHAoxe9vBkTCp2UQIavz",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4
"Madison Beer","Home To Another One","2diyn0LGRfXprGer1atyMH",0.677,0.522,11,-7.83,0,0.0445,0.0998,0.0553,0.709,0.458,132.994,149108,4
"Troye Sivan","In My Room","7lhAowB1rRlp1UfVkHqpD2",0.719,0.568,3,-7.391,0,0.0434,0.037,8.47e-05,0.43,0.628,110.982,193262,4
"Bazzi","Changed","6k7o3KrLtM6xfcszKVVNrZ",0.852,0.635,6,-5.065,0,0.0418,0.226,0.000321,0.111,0.088,122.005,143022,4
"Ashes To Amber","ALRIGHT","7IXaYc8pDIqugaXwpyBUkq",0.621,0.412,11,-14.724,1,0.0495,0.779,0.111,0.119,0.262,171.884,113476,4
"Steve Lacy","Basement Jack","3NOIkyNWG0fEjkPkq9HVMW",0.644,0.931,8,-5.343,0,0.0689,0.15,0.0547,0.386,0.911,174.881,109819,4
"Current Blue","Antisocial","1s0E9b5iXOYVdSdjhPTJsD",0.823,0.57,6,-7.957,0,0.112,0.349,0.0225,0.601,0.951,81.982,119634,4
"Current Blue","drive","23AjAdVmqrfRqvme3OO3Zj",0.666,0.432,8,-11.978,0,0.0523,0.014,0.00117,0.0729,0.783,80.991,101759,4
"Mac Miller","The Spins","7FAFkQQZFeNwOFzTrSDFIh",0.794,0.766,9,-3.894,0,0.0377,0.0135,0,0.0785,0.55,127.006,195873,4
"Current Blue","Los Santos","0VpSpAYEc2DlNSmnxGyg6F",0.796,0.463,4,-7.344,0,0.0459,0.456,0,0.354,0.693,84.974,137647,4
"Thundercat","Funny Thing","1c5CllrZr45UBhWpIqM332",0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,116630,3
"Weston Estate","Slowly","3GJTkh9w9IBLS0vszvekyL",0.588,0.479,7,-7.656,1,0.0353,0.601,0,0.15,0.28,94.562,173661,3
"Steve Lacy","Ryd","5Ha9IheRrkDyr7ZdhaRsWb",0.788,0.939,9,-7.327,0,0.0544,0.0723,0.000181,0.133,0.98,137.002,140182,4
"Ashes To Amber","Girl","22BPIpheXV8mgnAwYIxukd",0.883,0.409,4,-9.906,0,0.0669,0.448,0.000217,0.111,0.612,115.061,121052,4
"Taylor Swift","How You Get The Girl","75W3SngKzTuoQ94uLf3y82",0.754,0.682,5,-5.789,1,0.0565,0.00209,9.88e-06,0.0941,0.547,120.027,247533,4
"Ruel","up to something","0363Rz5nMpTlYWZ4kmjM2L",0.691,0.465,3,-8.061,0,0.0502,0.0829,1.58e-06,0.126,0.291,96.02,179307,4
"Ariana Grande","motive (with Doja Cat)","5GkQIP5mWPi4KZLLXeuFTT",0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965,167990,4
"Billie Eilish","Billie Bossa Nova","2KnuaZYoGzDoHiBTNYOTXG",0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,196731,4
"The Neighbourhood","Silver Lining","1iJsVkrrId99kTJSZBrwHJ",0.562,0.53,2,-7.665,1,0.0286,0.0226,0.00419,0.106,0.391,122.92,179453,4
"Ariana Grande","The Way","06EL94D0TA27Ik0Ke5usbj",0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,227027,4
"The Neighbourhood","The Shining","3m3ylOXgB3v9xmDSIJyx9S",0.627,0.685,10,-6.871,1,0.0272,0.0534,0.756,0.096,0.552,96.989,214693,4
"Ariana Grande","Everyday","4RJTTrZqPFWaWACVXHkvjw",0.637,0.733,7,-4.413,0,0.0563,0.0149,0,0.162,0.431,131.004,194840,4
"Ruel","SET YOURSELF ON FIRE","479UAU6GZAr9SWFe3nxu2j",0.567,0.851,11,-5.937,1,0.0692,0.0121,1.69e-05,0.371,0.573,159.945,171800,4
"ROLE MODEL","life is funny","1gvnmAf6mXyT8dsZmv5y70",0.769,0.543,8,-7.928,1,0.074,0.0114,0.0149,0.118,0.591,109.039,206120,4
"Ruel","LIE","1shhYu6UJfOoTFRzgLJ9Ft",0.477,0.321,0,-8.407,0,0.0282,0.813,0,0.347,0.374,78.527,174453,4
"Bazzi","SYWM","4qPHFcsXooCUB8vTIVaosf",0.711,0.666,10,-6.776,0,0.0353,0.034,6.6e-05,0.117,0.714,119.922,156000,4
"The Neighbourhood","Void","2wXioTynVwrEWYRv6R6vEj",0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,203667,4
"ROLE MODEL","cross your mind","09gqiE8sqspbkfdr2x0CBs",0.754,0.614,9,-4.673,1,0.0281,0.00372,0.00682,0.22,0.878,113.988,160783,4
"Ruel","courage","72sQjWR565TtF4yIKnoZZe",0.589,0.446,7,-5.501,1,0.0285,0.0263,0,0.0869,0.292,81.983,209827,4
"ROLE MODEL","if jesus saves, she's my type","3dmsQjlbcyyn1IUo9dSAJE",0.759,0.549,7,-8.344,1,0.0384,0.335,0.0245,0.115,0.809,153.008,217240,4
"The Neighbourhood","Middle of Somewhere","4e8zIDjctZ1DtUPZTraGzS",0.508,0.394,9,-9.472,0,0.0252,0.716,0,0.158,0.337,92.055,171053,4
"SZA","Used (feat. Don Toliver)","1TweDM3JC49LNeelLVg3yX",0.734,0.689,10,-6.454,0,0.0871,0.532,8.47e-05,0.322,0.705,149.579,70160,4
"Ruel","WISH I HAD YOU","62QpXSagvTBsZMdIhd1ys2",0.497,0.338,7,-8.937,1,0.0267,0.744,0,0.104,0.114,101.73,196667,4
"Kenya Grace","Strangers","5mjYQaktjmjcMKcUIcqz4s",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,172965,4
"TWICE","FANCY","2qQpFbqqkLOGySgNK8wBXt",0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,213880,4
"The Weeknd","Best Friends","1E5Xu8dur0fAjSP1VpVhAZ",0.737,0.564,4,-7.045,0,0.105,0.436,0,0.351,0.528,90,163504,4
"The Weeknd","Don’t Break My Heart","6a4GH1gljLL7VvmO9u5O92",0.767,0.618,10,-7.163,1,0.032,0.31,0,0.179,0.243,121.959,205469,4
"Bazzi","dlma </3 (feat. LANY)","4AnRQ0B1t4terWHDI98WNi",0.603,0.759,4,-5.602,0,0.0442,0.0981,2.9e-06,0.164,0.461,116.067,185948,4
"The Weeknd","Can't Feel My Face","22VdIZQfgXJea34mQxlt81",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,213520,4
"Ariana Grande","just like magic","7Dx9Z6Aon1qPS2N0rHSWTe",0.719,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.464,128.006,149900,4
"Billie Eilish","everything i wanted","3ZCTVFBt2Brf31RLEnCkWJ",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
"Charlie Puth","Hard On Yourself","6o4LOloYJc8yu0CdvOvifU",0.824,0.783,1,-4.53,0,0.0507,0.22,0,0.234,0.788,114.028,160825,4
"Bazzi","Beautiful (feat. Camila Cabello)","4VUwkH455At9kENOfzTqmF",0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,180000,4
"Omar Apollo","Ugotme","5Ju9aLa212eAILfl5sWkjc",0.782,0.494,0,-1.458,1,0.0337,0.454,6.1e-05,0.134,0.402,65.832,127273,4
"Dominic Fike","Whats For Dinner?","3siyfhqP2BSRciLSbwGpzR",0.855,0.469,4,-4.965,1,0.0769,0.65,2.48e-05,0.108,0.305,91.985,138299,4
"Current Blue","wanna know","2ndm1VnWUzQfz5boYElZq8",0.579,0.426,11,-8.378,0,0.0631,0.531,0.000153,0.0854,0.493,74.497,131300,4
"Malcolm Todd","Hot in NY","5pLLiyazbpDHplZz7JCvNm",0.859,0.679,9,-7.642,0,0.0442,0.204,0.034,0.222,0.838,98.993,118788,4
"COIN","Valentine","14X6DBq7q2hJSCZwt4ddvY",0.524,0.816,9,-7.131,1,0.043,0.00464,4.76e-05,0.131,0.6,159.996,193587,4
"Ashes To Amber","Sadie, KT-22","75wWtjepbHTFzgDvGdSd3v",0.62,0.386,11,-8.429,1,0.0337,0.548,0.000672,0.118,0.197,180.045,145333,4
"Saba","an Interlude Called “Circus” (feat. Eryn Allen Kane)","2Lmpxi7j95HOvsR6zj1Fl3",0.839,0.363,2,-13.572,1,0.0647,0.0742,0,0.171,0.285,106.737,62973,4
"Tyler, The Creator","BEST INTEREST","3jHdKaLCkuNEkWcLVmQPCX",0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3
"Dominic Fike","Socks","05fTCmfInpZXpb5Xn1GKGs",0.729,0.485,7,-6.925,1,0.0363,0.573,0,0.32,0.45,119.999,131173,4
"Rex Orange County","Edition","2E9EabdPii2mjeckhy1dhP",0.857,0.331,1,-10.264,1,0.219,0.807,0,0.106,0.261,140.949,115000,4
